FileAddress,corresponding_img,Goasting,SNR Chang,SNR Normal,dataset
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_15\10,anat_random_15_17.png,False,37.2463653002622,34.57143054552927,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_15\4,anat_random_15_18.png,False,30.947417160770836,27.148640866763056,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_16\10,anat_random_16_19.png,False,37.54974820143217,35.540470085221244,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_16\3,anat_random_16_20.png,False,31.55170399562129,27.65400072897236,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_16\6,anat_random_16_21.png,False,32.05536123905097,27.87820042900998,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_17\11,anat_random_17_22.png,False,34.17917619448503,30.4530496258538,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_17\4,anat_random_17_23.png,False,28.139228814590744,22.80353877734768,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_17\7,anat_random_17_24.png,False,27.990159469603245,22.654133597902444,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_18\11,anat_random_18_25.png,False,31.22134284801032,27.658981873700817,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_18\15,anat_random_18_26.png,False,37.52890294126597,35.36277070894189,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_18\6,anat_random_18_27.png,False,30.86118593344073,27.690590543556905,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_19\11,anat_random_19_28.png,False,35.58529628041941,32.502464025737915,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_19\4,anat_random_19_29.png,False,32.03969771381542,27.726892049729464,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_2\11,anat_random_2_30.png,False,38.52256026218762,36.87397470964447,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_2\5,anat_random_2_31.png,False,32.22398044920724,29.15647455591425,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_20\3,anat_random_20_32.png,False,30.857194023753163,26.50490010586137,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_20\9,anat_random_20_33.png,False,37.20071802939781,34.15240743391588,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_21\10,anat_random_21_34.png,False,36.14135422410652,32.33663752167677,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_21\4,anat_random_21_35.png,False,29.98987939686092,24.55834410001785,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_22\11,anat_random_22_36.png,False,34.10874636328012,31.099448668946287,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_22\3,anat_random_22_37.png,False,28.941924985452587,23.078424053597274,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_22\6,anat_random_22_38.png,False,29.15199152321997,23.20523767687694,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_23\10,anat_random_23_39.png,False,37.43271524713808,35.88006717038426,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_23\4,anat_random_23_40.png,False,31.48518385502077,27.9941550429103,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_24\13,anat_random_24_41.png,False,37.79603540496606,36.17777137288939,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_24\5,anat_random_24_42.png,False,32.18399202415142,28.63596253286264,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_24\8,anat_random_24_43.png,False,32.665375901298155,28.60793539466148,94_g_We
